path,size_bytes,lines,extension,language,category,binary,sha256,encoding,tracked,week,day,exercise_root,exercise_kind,tier,is_test,is_readme,todo_count,trailing_whitespace_lines,mixed_line_endings,syntax_ok,syntax_error
.eslintignore,171,7,[no extension],Other,configuration,False,b4f0cc8be479e3a11f7f3b87b295d320f118ee908d154cf21f097ad173ba2a2d,utf-8-sig,True,,,,,,False,False,0,0,False,,
.eslintrc.cjs,1246,51,.cjs,JavaScript,source,False,8570247e6f5072bffe43e1e3c868ef0a20583945254b1dbd02a33de0159761bf,utf-8-sig,True,,,,,,False,False,0,0,False,,
.gitattributes,698,46,[no extension],Other,configuration,False,1626b4dbc36ef2e344315ecf2a3eb783d66feb04057a85990689b3ffc49a5a56,utf-8-sig,True,,,,,,False,False,0,0,False,,
.gitignore,1013,72,[no extension],Other,configuration,False,1a60b5d1eaac46ff8e0963b733df22a26cb2c5a856993ef434730b06da6e5a2c,utf-8-sig,True,,,,,,False,False,0,0,False,,
.prettierignore,171,7,[no extension],Other,configuration,False,b4f0cc8be479e3a11f7f3b87b295d320f118ee908d154cf21f097ad173ba2a2d,utf-8-sig,True,,,,,,False,False,0,0,False,,
.prettierrc.json,228,12,.json,JSON,data,False,b9174f43f5c55f0579e7b7957661585c47bca33b27c6094a22f07ed3cf76af1d,utf-8-sig,True,,,,,,False,False,0,0,False,True,
assets/readme/learning-orbit.svg,4366,77,.svg,SVG,other,False,d4531dc1ed2d52046ef76eafa73e5de1dc5d2b1c7fd55578fd2cc00901769b01,utf-8-sig,True,,,,,,False,False,0,0,False,,
assets/readme/nova-fullstack-banner.svg,3961,71,.svg,SVG,other,False,9ce38157e7d127a0178bf88aefedbf1fbe6e3bcfc9ec1d1e8e6c7323def4866c,utf-8-sig,True,,,,,,False,False,0,0,False,,
assets/readme/stack-pulse.svg,2318,46,.svg,SVG,other,False,dd8f2aed08b69c730a22715e1d6c275a2ee31b25c495a03b72dbc191d3181206,utf-8-sig,True,,,,,,False,False,0,0,False,,
LICENSE,1070,21,[no extension],Other,other,False,1b8bbd21c2bbce202a365de93132595a8060e7d478fd3c8d1fecaddf205e82ad,utf-8-sig,True,,,,,,False,False,0,0,False,,
package.json,677,22,.json,JSON,data,False,56fa301a320b4e86edf70dadec7c734ad4c211a157a732afc8353ce457dbcbc7,utf-8-sig,True,,,,,,False,False,0,0,False,True,
README.md,19206,443,.md,Markdown,documentation,False,8c40a339fd9cdf8cf7401d57556be06e71ed8a295448ae79ed99f64b4c9e5328,utf-8-sig,True,,,,,,False,True,0,0,False,,
Week1Python (2).zip,210915,0,.zip,Other,archive,True,01ea78ed107b1d441e61c8a12fe92f3917dd5fa7db24ace889e9186478b09c80,,True,Week1Python (2).zip,,,,,False,False,0,0,False,,
Week1Python.zip,210612,0,.zip,Other,archive,True,8b9c4163d667d48d19b672974ae3909217dd1b7c320417d4090c95b129dd16c2,,True,Week1Python.zip,,,,,False,False,0,0,False,,
Week1Python/.gitignore,1380,128,[no extension],Other,configuration,False,fa5ea987e59ded7259ad0d5576fc3a76737bf460138062b48b0073e73c7634e0,utf-8-sig,True,Week1Python,,,,,False,False,0,0,False,,
Week1Python/CHEATSHEET.md,9024,427,.md,Markdown,documentation,False,e840f20aec6fae3a8e994c0d1385ac972970aa8f137eb765d89d48d2e6c248bc,utf-8-sig,True,Week1Python,,,,,False,False,0,0,False,,
Week1Python/Day1StartingwithPython/DailyChallenge/BuildUpAString/buildupastring.py,3089,131,.py,Python,source,False,c3358d4b349a9fcfce338cc5458159d8e360b9e096e9c654b7d5938a326cdac0,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython/DailyChallenge/BuildUpAString,Daily Challenge,,False,False,0,12,False,True,
Week1Python/Day1StartingwithPython/DailyChallenge/BuildUpAString/README.md,5352,214,.md,Markdown,documentation,False,8aba9c0f9fc8a13858a9f7ae4d22fb150d1c07548a4e48a1cec4a909dd990f45,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython/DailyChallenge/BuildUpAString,Daily Challenge,,False,True,0,8,False,,
Week1Python/Day1StartingwithPython/Exercises/ExercisesXP/exercisesxp.py,5543,219,.py,Python,source,False,4ef9b01d56373f21c240bcbba3c60edb6e3086f6a7c69f52e82b06fa015c4135,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython/Exercises/ExercisesXP,Exercise,XP,False,False,0,22,False,True,
Week1Python/Day1StartingwithPython/Exercises/ExercisesXP/README.md,7765,305,.md,Markdown,documentation,False,fde38cbbed9d320913b0c990e9877471ef71df9849723c7e59e4244019bb7f92,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython/Exercises/ExercisesXP,Exercise,XP,False,True,0,29,False,,
Week1Python/Day1StartingwithPython/Exercises/ExercisesXPGold/exercisesxpgold.py,3013,117,.py,Python,source,False,823f5cc1514cdf913a7d7ecf980ee74d7f81d6ac67809d2f0bbe60449b240758,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,10,False,True,
Week1Python/Day1StartingwithPython/Exercises/ExercisesXPGold/README.md,4508,155,.md,Markdown,documentation,False,9a001ac0ce53ea6c8390453a7e0584ed707ac10a4b5db9bb4ee1106d2a7e1e2a,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,9,False,,
Week1Python/Day1StartingwithPython/Exercises/ExercisesXPNinja/exercisesxpninja.py,4885,146,.py,Python,source,False,bac4ded7d6fb87376d4880bb6761c26db726c9a4fdd7b39b22b4c4285cff672c,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,22,False,True,
Week1Python/Day1StartingwithPython/Exercises/ExercisesXPNinja/README.md,6082,177,.md,Markdown,documentation,False,2e5c72ace4e06c27e84b8515656cb4236fba74cf6940e8ad52ae9bd6b684f811,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,9,False,,
Week1Python/Day1StartingwithPython/README.md,17801,592,.md,Markdown,documentation,False,7a809dd7990a986381aae5aaf78231ac995b7741ad9af27f9dbc4272e2ad0e8a,utf-8-sig,True,Week1Python,Day1StartingwithPython,Week1Python/Day1StartingwithPython,,,False,True,0,8,False,,
Week1Python/Day2ListsIteratingAndFormattingData/DailyChallenge/GoldHappyBirthday/happybirthday.py,2041,76,.py,Python,source,False,5013179d7c9e7368eaef677cf270ea2bbcd701e79f3d83a379754bd043698d7b,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/DailyChallenge/GoldHappyBirthday,Daily Challenge,,False,False,0,3,False,True,
Week1Python/Day2ListsIteratingAndFormattingData/DailyChallenge/GoldHappyBirthday/README.md,4708,145,.md,Markdown,documentation,False,1836f280d96a463bfa6b75a791b0b3ffdee9b15c366cd61266f3413b322fb764,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/DailyChallenge/GoldHappyBirthday,Daily Challenge,,False,True,0,10,False,,
Week1Python/Day2ListsIteratingAndFormattingData/DailyChallenge/ListAndStrings/dailychallengelistandstrings.py,2360,96,.py,Python,source,False,4684e054be4823be58bf18d7ff688b8a02eea70c86eb73d3cdc64ad7946fc94d,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/DailyChallenge/ListAndStrings,Daily Challenge,,False,False,0,8,False,True,
Week1Python/Day2ListsIteratingAndFormattingData/DailyChallenge/ListAndStrings/README.md,5040,183,.md,Markdown,documentation,False,551ba9635cdeb66e23442d800af927ff3e4b91be98272c9721b449f0e9e2d47a,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/DailyChallenge/ListAndStrings,Daily Challenge,,False,True,0,8,False,,
Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXP/exercisesxp.py,7201,236,.py,Python,source,False,ffba7ca05600f73e8ac03742c7e85ccc88ab2b61a6611a2df1880a43c003dcb5,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXP,Exercise,XP,False,False,0,15,False,True,
Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXP/README.md,6416,210,.md,Markdown,documentation,False,5a2837bf08aad8d4786d686d3e5c94cb3d877f60096963ccd12572c3f5861e42,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXP,Exercise,XP,False,True,0,11,False,,
Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXPGold/exercisesxpgold.py,5004,170,.py,Python,source,False,4305352ed383be738873f2859e9a6ce238a25f197d61594686c6da5c12e22d72,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,5,False,True,
Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXPGold/README.md,5215,170,.md,Markdown,documentation,False,3f68c511ef2a855db811008ef125793a7ffe84c04ea8717f1fc7d59952d6ef54,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,9,False,,
Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXPNinja/exercisesxpninja.py,5281,173,.py,Python,source,False,c76cad5def153cc0058c598a04d03946bce8d50177120cc1eec09f6213b3388e,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,3,False,True,
Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXPNinja/README.md,8154,302,.md,Markdown,documentation,False,24a5815df286f4a30d2545f75af72abb507248414c95f85a37bbad8528a7b7bc,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,12,False,,
Week1Python/Day2ListsIteratingAndFormattingData/README.md,15775,505,.md,Markdown,documentation,False,e8df1a83cf2b3ef1225ac28ee0c7c810f0cc1c4e9eb2113f87ab20ca09546be5,utf-8-sig,True,Week1Python,Day2ListsIteratingAndFormattingData,Week1Python/Day2ListsIteratingAndFormattingData,,,False,True,0,7,False,,
Week1Python/Day3Dictionaries/DailyChallenge/CaesarCypher/caesarcipher.py,5175,159,.py,Python,source,False,b6b208aba3f47948fcfaeecfb44c5169e87e280e43160c6b875f2503398787be,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/DailyChallenge/CaesarCypher,Daily Challenge,,False,False,4,0,False,True,
Week1Python/Day3Dictionaries/DailyChallenge/CaesarCypher/README.md,1303,48,.md,Markdown,documentation,False,c652ef225aba96bbccdf2f87b77f23886f3686c91dc5a26bc322979d6257ee5f,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/DailyChallenge/CaesarCypher,Daily Challenge,,False,True,0,2,False,,
Week1Python/Day3Dictionaries/DailyChallenge/Dictionaries/dictionaries.py,1830,62,.py,Python,source,False,f505560c915a343d00fd37dd28f3f98495db19774871f6e50978e28b88f053ca,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/DailyChallenge/Dictionaries,Daily Challenge,,False,False,0,0,False,True,
Week1Python/Day3Dictionaries/DailyChallenge/Dictionaries/README.md,13271,565,.md,Markdown,documentation,False,a7ee0bf685f575ea6b90ec9db1d1b748d92581523379ae3a8c1ad3ad18369f55,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/DailyChallenge/Dictionaries,Daily Challenge,,False,True,0,21,False,,
Week1Python/Day3Dictionaries/Exercises/ExercisesXP+/exercisesxpplus.py,6599,187,.py,Python,source,False,4b66d59aa70a94d00a2f6496a36981b2366bbb2b390a6a4a00b7a06fdbf5cfa7,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/ExercisesXP+,Exercise,XP Plus,False,False,0,0,False,True,
Week1Python/Day3Dictionaries/Exercises/ExercisesXP+/README.md,5352,186,.md,Markdown,documentation,False,651223376cf673cb3600a94d6eeb64af8b8b3d52b3d12861428665bdd5b37e97,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/ExercisesXP+,Exercise,XP Plus,False,True,0,7,False,,
Week1Python/Day3Dictionaries/Exercises/ExercisesXP/exercisesxp.py,5256,166,.py,Python,source,False,5275e6dabba3f6358723d8e6870524b066549f9cc8fe4400978784080d535270,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,True,
Week1Python/Day3Dictionaries/Exercises/ExercisesXP/README.md,16253,619,.md,Markdown,documentation,False,79d3d36b216a322a2866bfc0df27bee22e5aed87ecae385805f8499a46467963,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/ExercisesXP,Exercise,XP,False,True,0,23,False,,
Week1Python/Day3Dictionaries/Exercises/ExercisesXPGold/exercisesxpgold.py,2361,80,.py,Python,source,False,a988b9678c3c1c4ef3f992fe3c721b937d9a5e43934e12b89feee253b8299e38,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,True,
Week1Python/Day3Dictionaries/Exercises/ExercisesXPGold/README.md,3348,110,.md,Markdown,documentation,False,36932392d38ab04ddf4bb8ab444d074524cdc298df0b81d3b600eb4da47e682c,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,2,False,,
Week1Python/Day3Dictionaries/Exercises/ExercisesXPNinja/readme.md,1964,59,.md,Markdown,documentation,False,65d5767d1a18a24976082e409d4bd4b3b5964855f1892e45b0d7eba2469eb550,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,2,False,,
Week1Python/Day3Dictionaries/Exercises/ExercisesXPNinja/xpninjacars.py,2901,94,.py,Python,source,False,22c43e4905b60af84f70369687d8ea662ccd4a5a4bb8c2972383840f763a8b79,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,True,
Week1Python/Day3Dictionaries/Exercises/TimedChallenge1/readme.md,549,31,.md,Markdown,documentation,False,1fc3bacee9ddb8cce464c8b46a71bc61de12a360c7833212bd12367568d5acba,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/TimedChallenge1,Timed Challenge,,False,True,0,2,False,,
Week1Python/Day3Dictionaries/Exercises/TimedChallenge1/timedsentence.py,1011,33,.py,Python,source,False,a7ac07164cf2014bfe9c725fbf9dec6e37b9cb31eb216ca941e8421dfbd592c9,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/TimedChallenge1,Timed Challenge,,False,False,5,0,False,True,
Week1Python/Day3Dictionaries/Exercises/TimedChallenge2/perfectnumber.py,1277,48,.py,Python,source,False,f742ff38c601c877997de7d4d79bbb582170565ca9a0fb5b433f8d5dd1ad9a18,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/TimedChallenge2,Timed Challenge,,False,False,0,0,False,True,
Week1Python/Day3Dictionaries/Exercises/TimedChallenge2/readme.md,641,33,.md,Markdown,documentation,False,feab94dfd25ae01e42ba22c2080f24cd79539feba432810f8eeddbaa724ff6bb,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries/Exercises/TimedChallenge2,Timed Challenge,,False,True,0,2,False,,
Week1Python/Day3Dictionaries/README.md,25466,776,.md,Markdown,documentation,False,092a6b4a2628297a36f5f03229b0fc450b70753f7b4a756ff7a14d6bcfe9ddab,utf-8-sig,True,Week1Python,Day3Dictionaries,Week1Python/Day3Dictionaries,,,False,True,1,8,False,,
Week1Python/Day4Functions/DailyChallenge/SolveTheMatrix/README.md,4589,191,.md,Markdown,documentation,False,a524fab2428869023dd2ffeba3327468f7ec536928f09d2c2363c4a627f9a59e,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/DailyChallenge/SolveTheMatrix,Daily Challenge,,False,True,0,8,False,,
Week1Python/Day4Functions/DailyChallenge/SolveTheMatrix/solvethematrix.py,1866,81,.py,Python,source,False,882a57a115ce4747e10f7222211587135a39c80252b22b9500907abecd670543,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/DailyChallenge/SolveTheMatrix,Daily Challenge,,False,False,0,5,False,True,
Week1Python/Day4Functions/Exercises/ExercisesXP/exercisesxp.py,4725,156,.py,Python,source,False,4efb192b880ef5f619a03abfc1b681f363f3eb092306b8341d071f377c56e9b5,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/Exercises/ExercisesXP,Exercise,XP,False,False,0,5,False,True,
Week1Python/Day4Functions/Exercises/ExercisesXP/README.md,12290,444,.md,Markdown,documentation,False,07b0e16eb30408725c76ab117287b89361b65fc85763a118a798a4faecd5b43c,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/Exercises/ExercisesXP,Exercise,XP,False,True,0,2,False,,
Week1Python/Day4Functions/Exercises/ExercisesXPGold/README.md,16123,674,.md,Markdown,documentation,False,37edf459c31e608508864a44b3e696f8f80025c84d1a49005fb8bb65f972dc24,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,6,35,False,,
Week1Python/Day4Functions/Exercises/ExercisesXPGold/xpgoldfunctions.py,2886,96,.py,Python,source,False,2983bc1a611d3a04770cbe0b8c8bbf676c630340635f217aac12210face11a68,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,2,0,False,True,
Week1Python/Day4Functions/Exercises/ExercisesXPNinja/README.md,5166,190,.md,Markdown,documentation,False,85b5f9d9b436f886bb9cd67d81126a3ace8b9aec7e36c81c1a3ae7fb7f27219f,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,6,False,,
Week1Python/Day4Functions/Exercises/ExercisesXPNinja/xpninjafunctionssingle.py,8118,226,.py,Python,source,False,c44f86f672bff55cde060a5c45766f91f7ae4783f215372b969c0242ef7f15ef,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,True,
Week1Python/Day4Functions/Exercises/TimedChallenge1/countoccurence.py,995,40,.py,Python,source,False,279d9c6f8d2f8d194b29713b9471417fa6ba5cd0696ce796f0dec5118e45dd7e,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/Exercises/TimedChallenge1,Timed Challenge,,False,False,6,0,False,True,
Week1Python/Day4Functions/Exercises/TimedChallenge1/readme.md,2616,132,.md,Markdown,documentation,False,7d8330ebf17fdb81b6ddca0b987d08957a749f8c480c7742c71ea2b8315e9e8f,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions/Exercises/TimedChallenge1,Timed Challenge,,False,True,0,5,False,,
Week1Python/Day4Functions/README.md,29041,1026,.md,Markdown,documentation,False,059260edddec3f76b34e22633c43d1e646668d292cfa765ac0b4af1543b7fea8,utf-8-sig,True,Week1Python,Day4Functions,Week1Python/Day4Functions,,,False,True,0,56,False,,
Week1Python/Day5MiniProject/DailyChallenge/AdvancedAlgorithm/main.py,2450,58,.py,Python,source,False,af74c64d61206f9aa8dc386195da5e6bfe06c69d3615e1cf9b85bf649e7a51b7,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/DailyChallenge/AdvancedAlgorithm,Daily Challenge,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/DailyChallenge/AdvancedAlgorithm/README.md,6489,224,.md,Markdown,documentation,False,cbd9243deb533d1d9343458aef71215c11784c1435d15da314c054ea3a2a4fd7,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/DailyChallenge/AdvancedAlgorithm,Daily Challenge,,False,True,0,5,False,,
Week1Python/Day5MiniProject/DailyChallenge/AdvancedAlgorithm/src/demodata.py,863,25,.py,Python,source,False,913ed540f6cff5ec0b92a686a10301d0eae4012fd6918d3ce287998f91d6876c,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/DailyChallenge/AdvancedAlgorithm,Daily Challenge,,False,False,6,0,False,True,
Week1Python/Day5MiniProject/DailyChallenge/AdvancedAlgorithm/src/pairs.py,2160,64,.py,Python,source,False,d570a2787c0332730e9d0bd19c8e7d7d536ecf9829a90cef22b149f817bf5d36,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/DailyChallenge/AdvancedAlgorithm,Daily Challenge,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/DailyChallenge/Challenges/challenges.py,1634,57,.py,Python,source,False,cf61f34a64821f4fa17f05bdb04787ace678ba10c2117546b942683b1773ed6f,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/DailyChallenge/Challenges,Daily Challenge,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/DailyChallenge/Challenges/README.md,6327,260,.md,Markdown,documentation,False,cfa34d57d6b0bc1568b6e910a487023751624fbbe9933457884e4a45aa187b6d,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/DailyChallenge/Challenges,Daily Challenge,,False,True,0,4,False,,
Week1Python/Day5MiniProject/Exercises/Challenges1/challengessolutions.py,10960,396,.py,Python,source,False,4b464062097e6e2717698154d01ba9e10cef87c81f087d5eabeacad07d80ed68,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Challenges1,Mini Project,,False,False,0,1,False,True,
Week1Python/Day5MiniProject/Exercises/Challenges1/README.md,5017,157,.md,Markdown,documentation,False,d556f8caee471fddae67bd3a92d383c2cd828e5aa9782c6d9e70c55a31faa264,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Challenges1,Mini Project,,False,True,0,2,False,,
Week1Python/Day5MiniProject/Exercises/Challenges2/main.py,954,34,.py,Python,source,False,9ae40e294e91d05df0a8c12bd055a471abb48e4d014a63ad5a368c46eec37053,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Challenges2,Mini Project,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/Exercises/Challenges2/README.md,5492,218,.md,Markdown,documentation,False,78b41c81cc1e3d2bf05416357b4a6a3f5b74e83cfea0aa87d6a51fa9ffec5ecd,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Challenges2,Mini Project,,False,True,0,5,False,,
Week1Python/Day5MiniProject/Exercises/Challenges2/src/ex2analysis.py,2596,60,.py,Python,source,False,babf94b6f6c223939c9979c4c2b7afffee626c63b4e73151b5af5ae54904f158,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Challenges2,Mini Project,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/Exercises/Challenges2/src/patterns.py,1828,86,.py,Python,source,False,3bbe399e8ff569d6d33403c9f70bb0d30ec04c5a4783277c8fa1def3119a2bd7,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Challenges2,Mini Project,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/Exercises/Hangman/main.py,1998,65,.py,Python,source,False,0a2d9ef619dfe050f640b1f4d5bbdf02770f98c2cb574c04c0ab33d7a34c0a17,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Hangman,Mini Project,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/Exercises/Hangman/README.md,20808,715,.md,Markdown,documentation,False,92e384e109de87ad7f7266b6cf16d444bcf707f034c07ab225a981119136740b,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Hangman,Mini Project,,False,True,0,20,False,,
Week1Python/Day5MiniProject/Exercises/Hangman/src/art.py,1015,71,.py,Python,source,False,9464849e8d6f6c1602818cf862e798ff5d48fa9cd0dc0575cd3ab7c4a3d012f5,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Hangman,Mini Project,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/Exercises/Hangman/src/game.py,3189,100,.py,Python,source,False,77715e3364ae29f289af3bc4efe9ec2ad135ac05e720fb62633484cd2e15f698,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Hangman,Mini Project,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/Exercises/Hangman/src/words.py,599,23,.py,Python,source,False,a5d982f0d17cc1c826315fb12f171f05676c9f41d4a3d48d3dcdae6d1d887703,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/Hangman,Mini Project,,False,False,0,0,False,True,
Week1Python/Day5MiniProject/Exercises/TicTacToe/README.md,891,27,.md,Markdown,documentation,False,495bc62fe0833a283a9f27c677ad1148e46229e229f1ef8197bac74c6e14c7da,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/TicTacToe,Mini Project,,False,True,0,0,False,,
Week1Python/Day5MiniProject/Exercises/TicTacToe/tictactoe.py,3960,119,.py,Python,source,False,815b854b54675312bb029177de6daafe27253baec75a2b8293a421c68eb85d7a,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject/Exercises/TicTacToe,Mini Project,,False,False,0,2,False,True,
Week1Python/Day5MiniProject/README.md,32721,1084,.md,Markdown,documentation,False,f174f4a0bd707bed82ca6ca273d307c28d5686ea2670721395a011a1298ca727,utf-8-sig,True,Week1Python,Day5MiniProject,Week1Python/Day5MiniProject,Mini Project,,False,True,3,28,False,,
Week1Python/README.md,23212,685,.md,Markdown,documentation,False,75ddf3454ffe4613805d3013ae21a6d9c240866b7e83e600566277a9fbbb80de,utf-8-sig,True,Week1Python,,,,,False,True,0,10,False,,
Week2OOP/Day1IntroductiontoOOP/DailyChallenge/oldmcdonaldsfarm.py,1459,44,.py,Python,source,False,bfdba95aea4f78762addcb05e9d1e1ba3ee5edda0b07b48d7b21f367b7118f65,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP/DailyChallenge,Daily Challenge,,False,False,0,0,False,True,
